2024-05-31 17:45:47,685 INFO    wandb-upload_0:66650 [upload_job.py:push():130] Uploaded file /tmp/tmp57505hbzwandb/6hkry71s-wandb-metadata.json
2024-05-31 17:45:48,641 INFO    Thread-17 :66650 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240531_174545-6bqn1070/files/output.log
2024-05-31 17:45:50,156 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:50,156 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:50,157 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:50,157 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:50,157 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:50,157 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:50,157 DEBUG   SenderThread:66650 [sender.py:send():378] send: telemetry
2024-05-31 17:45:50,158 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:45:50,642 INFO    Thread-17 :66650 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240531_174545-6bqn1070/files/output.log
2024-05-31 17:45:55,159 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:45:59,915 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:59,916 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:59,916 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:59,917 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:59,917 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:59,917 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:45:59,918 DEBUG   SenderThread:66650 [sender.py:send():378] send: history
2024-05-31 17:45:59,918 DEBUG   SenderThread:66650 [sender.py:send_request():405] send_request: summary_record
2024-05-31 17:45:59,920 INFO    SenderThread:66650 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-31 17:46:00,646 INFO    Thread-17 :66650 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240531_174545-6bqn1070/files/wandb-summary.json
2024-05-31 17:46:00,921 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:46:02,237 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: stop_status
2024-05-31 17:46:02,238 DEBUG   SenderThread:66650 [sender.py:send_request():405] send_request: stop_status
2024-05-31 17:46:06,395 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:46:10,833 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:10,834 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:10,834 DEBUG   SenderThread:66650 [sender.py:send():378] send: history
2024-05-31 17:46:10,835 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:10,835 DEBUG   SenderThread:66650 [sender.py:send_request():405] send_request: summary_record
2024-05-31 17:46:10,837 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:10,838 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:10,838 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:10,838 INFO    SenderThread:66650 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-31 17:46:11,652 INFO    Thread-17 :66650 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240531_174545-6bqn1070/files/wandb-summary.json
2024-05-31 17:46:11,839 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:46:16,845 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:46:17,238 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: stop_status
2024-05-31 17:46:17,238 DEBUG   SenderThread:66650 [sender.py:send_request():405] send_request: stop_status
2024-05-31 17:46:17,655 INFO    Thread-17 :66650 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240531_174545-6bqn1070/files/config.yaml
2024-05-31 17:46:22,082 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:22,083 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:22,083 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:22,083 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:22,084 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:22,084 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:22,084 DEBUG   SenderThread:66650 [sender.py:send():378] send: history
2024-05-31 17:46:22,085 DEBUG   SenderThread:66650 [sender.py:send_request():405] send_request: summary_record
2024-05-31 17:46:22,087 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:46:22,088 INFO    SenderThread:66650 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-31 17:46:22,657 INFO    Thread-17 :66650 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240531_174545-6bqn1070/files/wandb-summary.json
2024-05-31 17:46:27,089 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:46:32,091 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: status_report
2024-05-31 17:46:32,238 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: stop_status
2024-05-31 17:46:32,238 DEBUG   SenderThread:66650 [sender.py:send_request():405] send_request: stop_status
2024-05-31 17:46:33,154 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:33,155 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:33,155 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:33,155 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:33,155 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:33,156 DEBUG   HandlerThread:66650 [handler.py:handle_request():158] handle_request: partial_history
2024-05-31 17:46:33,357 DEBUG   SenderThread:66650 [sender.py:send():378] send: history
2024-05-31 17:46:33,357 DEBUG   SenderThread:66650 [sender.py:send_request():405] send_request: summary_record
2024-05-31 17:46:33,362 INFO    SenderThread:66650 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-31 17:46:33,663 INFO    Thread-17 :66650 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240531_174545-6bqn1070/files/wandb-summary.json
