2024-06-08 16:02:45,350 INFO    Thread-17 :224044 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240608_160241-7kpfarlh/files/requirements.txt
2024-06-08 16:02:47,350 INFO    Thread-17 :224044 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240608_160241-7kpfarlh/files/output.log
2024-06-08 16:02:47,637 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:49,351 INFO    Thread-17 :224044 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240608_160241-7kpfarlh/files/output.log
2024-06-08 16:02:52,639 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:52,869 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: partial_history
2024-06-08 16:02:52,870 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: partial_history
2024-06-08 16:02:52,870 DEBUG   SenderThread:224044 [sender.py:send():378] send: telemetry
2024-06-08 16:02:57,873 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:59,402 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:02:59,404 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:03:03,651 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:08,653 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:13,660 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:14,374 INFO    Thread-17 :224044 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240608_160241-7kpfarlh/files/config.yaml
2024-06-08 16:03:14,402 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:03:14,404 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:03:19,610 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:24,611 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:29,403 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:03:29,405 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:03:30,608 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:35,611 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
