2024-06-08 16:00:14,194 INFO    Thread-17 :223317 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240608_160009-58sgw9dy/files/requirements.txt
2024-06-08 16:00:15,292 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:16,195 INFO    Thread-17 :223317 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240608_160009-58sgw9dy/files/output.log
2024-06-08 16:00:18,196 INFO    Thread-17 :223317 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240608_160009-58sgw9dy/files/output.log
2024-06-08 16:00:20,293 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:24,202 INFO    Thread-17 :223317 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240608_160009-58sgw9dy/files/output.log
2024-06-08 16:00:25,422 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:26,204 INFO    Thread-17 :223317 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240608_160009-58sgw9dy/files/output.log
2024-06-08 16:00:28,274 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:00:28,275 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:00:30,504 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:35,506 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:40,513 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:41,220 INFO    Thread-17 :223317 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240608_160009-58sgw9dy/files/config.yaml
2024-06-08 16:00:43,274 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:00:43,275 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:00:46,502 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:51,503 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:00:56,511 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
